year,Name,Artists,Album_x,uris,acousticness,liveness,loudness,danceability,energy,speechiness,instrumentalness,tempo,valence,Path,Emotion
2021,shoe made of glass,Ben Bailey Smith,Cinderella (Soundtrack from the Amazon Original Movie),2A5MQJHC4Iw9WzMgK3RE8I,0.27,0.138,-4.002,0.602,0.659,0.47,0.0,187.979,0.515,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Ben Bailey Smith - Shoe Made of Glass.mp3,Happy
2003,my will,DC Talk,8 Great Hits dc Talk,1LmBFEImNpz8VaJpkbRS0K,0.167,0.13,-5.817,0.419,0.796,0.0381,0.0,83.735,0.515,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\DC Talk - My Will.mp3,Happy
2021,expired,jenny nuo,EXPIRED,0POgiLKNM6O5uRb76I20Yu,0.163,0.0922,-8.499,0.839,0.341,0.0843,0.0,115.052,0.688,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\jenny nuo - EXPIRED.mp3,Happy
2019,kiss me,キャロル&チューズデイ(Vo.Nai Br.XX&Celeina Ann),Kiss Me/Hold Me Now,2QcjNoNPdkYy0RqPFoRKrk,0.717,0.139,-5.682,0.659,0.645,0.0688,0.0,95.983,0.461,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\キャロル_チューズデイ(Vo.Nai Br.XX_Celeina Ann) - Kiss Me.mp3,Happy
2020,"hikaru nara (from ""your lie in april"")","re:TYE,Saki,Spiral,TMM,Angela,Jefferz,Rachellular,Sorachu,Mero","Hikaru Nara (From ""Your Lie In April"")",3jLBOepFPWVtSzYx3RguE3,0.0655,0.338,-1.607,0.489,0.921,0.0417,1.52e-06,160.04,0.646,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\re-TYE, Saki, Spiral, TMM, Angela, Jefferz, Rachellular, Sorachu, Mero - Hikaru Nara (From _Your Lie In April_).mp3",Happy
2021,twinnem,Coi Leray,TWINNEM,3oE2HPoP7DCgxhrqjAosZY,0.0866,0.173,-10.484,0.885,0.353,0.0912,5.78e-05,134.079,0.316,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Coi Leray - TWINNEM.mp3,Happy
2021,kiss me more (feat. sza),"Doja Cat,SZA",Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,0.235,0.123,-3.541,0.762,0.701,0.0286,0.000158,110.968,0.742,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Doja Cat - Kiss Me More (feat. SZA).mp3,Happy
2021,kiss me more (feat. sza),"Doja Cat,SZA",Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,0.235,0.123,-3.541,0.762,0.701,0.0286,0.000158,110.968,0.742,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Doja Cat - Kiss Me More (feat. SZA).mp3,Calm
2021,kiss me more (feat. sza),"Doja Cat,SZA",Planet Her,3DarAbFujv6eYNliUTyqtz,0.259,0.12,-3.463,0.764,0.705,0.0284,8.92e-05,110.97,0.781,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Doja Cat - Kiss Me More (feat. SZA).mp3,Happy
2021,kiss me more (feat. sza),"Doja Cat,SZA",Planet Her,3DarAbFujv6eYNliUTyqtz,0.259,0.12,-3.463,0.764,0.705,0.0284,8.92e-05,110.97,0.781,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Doja Cat - Kiss Me More (feat. SZA).mp3,Calm
2009,he could be the one,Hannah Montana,Hannah Montana 3,07HPV6hzecJmMJwsIX8YVU,0.00154,0.433,-3.975,0.602,0.894,0.032,0.0,125.988,0.643,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Hannah Montana - He Could Be the One.mp3,Happy
2013,timber (feat. ke$ha),"Pitbull,Kesha",Timber (feat. Ke$ha),1zHlj4dQ8ZAtrayhuDDmkY,0.0362,0.138,-4.106,0.587,0.965,0.101,0.0,129.972,0.825,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Pitbull, Kesha - Timber (feat. Ke$ha).mp3",Happy
2021,montero (call me by your name),Lil Nas X,MONTERO (Call Me By Your Name),3BZEcbdtXQSo7OrvKRJ6mb,0.297,0.384,-6.682,0.61,0.508,0.152,0.0,178.818,0.758,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Lil Nas X - MONTERO (Call Me By Your Name).mp3,Happy
2011,who says,Selena Gomez & The Scene,When The Sun Goes Down,3TcL0dyCMyr0kyTTc4NLgI,0.0843,0.149,-2.915,0.682,0.927,0.0479,0.0,101.019,0.744,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Selena Gomez _ The Scene - Who Says.mp3,Happy
2011,who says,Selena Gomez & The Scene,When The Sun Goes Down,3TcL0dyCMyr0kyTTc4NLgI,0.0843,0.149,-2.915,0.682,0.927,0.0479,0.0,101.019,0.744,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Selena Gomez _ The Scene - Who Says.mp3,Calm
2009,right round,Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),3GpbwCm3YxiWDvy29Uo3vP,0.009,0.232,-6.852,0.72,0.672,0.0551,0.0,124.986,0.705,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Flo Rida - Right Round.mp3,Happy
2020,i took a nap,Gunnarolla,I Took a Nap,1MUVAKEZ7u2JWPuaAgaAI8,0.0013,0.343,-7.923,0.895,0.699,0.0731,0.0301,105.013,0.389,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Gunnarolla - I Took a Nap.mp3,Happy
2009,you'll always find your way back home,Hannah Montana,Hannah Montana The Movie,12wSL3tGk3MtbDEhfG7xy3,0.0304,0.189,-3.673,0.577,0.906,0.0583,0.0,152.946,0.692,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Hannah Montana - You_ll Always Find Your Way Back Home.mp3,Happy
2008,you belong with me,Taylor Swift,Fearless (Big Machine Radio Release Special),1GEBsLDvJGw7kviySRI6GX,0.178,0.111,-4.432,0.687,0.745,0.0379,1.59e-05,129.966,0.435,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - You Belong With Me.mp3,Happy
2021,fictional men,PEGGY,Fictional Men,56eVY757XikKJ1wCAwQoWL,0.221,0.114,-6.3,0.533,0.462,0.416,0.0,80.038,0.462,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\PEGGY - Fictional Men.mp3,Happy
2021,like my father,Jax,Like My Father,5YVmHTAsdWnoanWXB7AwZX,0.91,0.142,-8.098,0.492,0.224,0.0493,0.0,93.039,0.424,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Jax - Like My Father.mp3,Happy
2021,like my father,Jax,Like My Father,5YVmHTAsdWnoanWXB7AwZX,0.91,0.142,-8.098,0.492,0.224,0.0493,0.0,93.039,0.424,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\SadSongs\Jax - Like My Father.mp3,Sad
2016,mama said,Lukas Graham,Lukas Graham,5ArQzSBevAdXTxRY6Ulhbq,0.0447,0.37,-4.564,0.712,0.799,0.0703,6.4e-05,83.996,0.591,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Lukas Graham - Mama Said.mp3,Happy
2020,boy bi,Mad Tsai,Boy Bi,3OWK4KWwpo7prKUk8ytwCp,0.62,0.688,-5.066,0.712,0.606,0.218,0.0,129.998,0.747,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Mad Tsai - Boy Bi.mp3,Happy
2006,teenagers,My Chemical Romance,The Black Parade,7j31rVgGX9Q2blT92VBEA0,0.0506,0.184,-3.063,0.463,0.857,0.0632,0.0,111.647,0.856,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\My Chemical Romance - Teenagers.mp3,Happy
2014,shake it off,Taylor Swift,1989 (Deluxe),0cqRj7pUJDkTCEsJkx8snD,0.0647,0.334,-5.384,0.647,0.8,0.165,0.0,160.078,0.942,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Taylor Swift - Shake It Off.mp3,Happy
2020,rockabye,"Clean Bandit,Anne-Marie,Sean Paul",New Year’s Eve: 100 Uplifting Songs,4Ed0yjbAZDmwuYnVoYXzDB,0.411,0.437,-3.996,0.724,0.759,0.0544,0.0,101.943,0.765,"\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Clean Bandit, Anne-Marie, Sean Paul - Rockabye.mp3",Happy
2019,freaks,Jordan Clarke,Freaks,44r4zta6P9flkhKaVnbsvG,0.116,0.165,-6.356,0.674,0.568,0.0408,0.0,166.107,0.64,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Jordan Clarke - Freaks.mp3,Happy
2019,freaks,Jordan Clarke,Freaks,44r4zta6P9flkhKaVnbsvG,0.116,0.165,-6.356,0.674,0.568,0.0408,0.0,166.107,0.64,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Surf Curse - Freaks.mp3,Calm
2019,freaks,Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr,3.84e-05,0.0511,-9.918,0.345,0.941,0.0466,0.633,179.626,0.407,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\HappySongs\Jordan Clarke - Freaks.mp3,Happy
2019,freaks,Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr,3.84e-05,0.0511,-9.918,0.345,0.941,0.0466,0.633,179.626,0.407,\Users\nitin\Desktop\capstone\front_end_code\oldSongs\CalmSongs\Surf Curse - Freaks.mp3,Calm
